Id,expr1m0
StatusCode,Complete
Messages,
Full label,us-east-1:[avg: 0.0967] cb76995c1c2244efa6649aa66088435b
Label,[avg: 0.0967] cb76995c1c2244efa6649aa66088435b
2025/07/14 19:00:00,0.09873060186704
2025/07/14 19:05:00,0.09841727316379546
2025/07/14 19:10:00,0.09302453721563021
2025/07/14 19:15:00,0.09468585128585498
2025/07/14 19:20:00,0.09355224346121152
2025/07/14 19:25:00,0.09893254985411962
2025/07/14 19:30:00,0.09770509352286656
2025/07/14 19:35:00,0.09644117752710976
2025/07/14 19:40:00,0.09924698745210966
2025/07/14 19:45:00,0.09638663356502851
2025/07/14 19:50:00,0.09488652075330417
2025/07/14 19:55:00,0.09267031153043111
2025/07/14 20:00:00,0.09104695543646812
2025/07/14 20:05:00,0.1065833993256092
2025/07/14 20:10:00,0.09856000045935312
2025/07/14 20:15:00,0.09513165131211279
2025/07/14 20:20:00,0.09611074899633726
2025/07/14 20:25:00,0.09558654526869456
2025/07/14 20:30:00,0.09684890831510226
2025/07/14 20:35:00,0.09751559620102247
2025/07/14 20:40:00,0.09553134242693583
2025/07/14 20:45:00,0.09494816139340401
2025/07/14 20:50:00,0.09385458007454872
2025/07/14 20:55:00,0.09600307792425156
2025/07/14 21:00:00,0.09556073844432832
2025/07/14 21:05:00,0.09330366924405098
2025/07/14 21:10:00,0.0938542770842711
2025/07/14 21:15:00,0.09686228434244792
2025/07/14 21:20:00,0.10024735480546951
2025/07/14 21:25:00,0.09934220314025878
2025/07/14 21:30:00,0.09556042825182279
2025/07/14 21:35:00,0.09687234486142796
2025/07/14 21:40:00,0.10454746782779696
2025/07/14 21:45:00,0.09745592176914215
2025/07/14 21:50:00,0.0986972173055013
